customer_number,usia,pekerjaan,status_perkawinan,pendidikan,gagal_bayar_sebelumnya,pinjaman_rumah,pinjaman_pribadi,jenis_kontak,bulan_kontak_terakhir,hari_kontak_terakhir,jumlah_kontak_kampanye_ini,hari_sejak_kontak_sebelumnya,jumlah_kontak_sebelumnya,hasil_kampanye_sebelumnya,tingkat_variasi_pekerjaan,indeks_harga_konsumen,indeks_kepercayaan_konsumen,suku_bunga_euribor_3bln,jumlah_pekerja,pulau,berlangganan_deposito,high_rate_flag,job_sector
124759,58,10,0,6,0,1,0,0,5,2,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,2
837407,52,2,0,1,0,0,0,0,2,3,4,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,1,0,0,1
150065,33,3,1,6,0,1,0,1,3,4,3,999,0,0,1.4,94.465,-41.8,4.958,5228.1,5,0,1,0
528492,35,7,0,6,0,0,0,1,4,3,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,2,0,1,0
130457,51,0,1,6,0,1,0,0,5,2,11,999,0,0,1.4,93.444,-36.1,4.965,5228.1,5,0,1,0
258565,45,6,2,7,0,1,0,1,2,2,5,999,0,0,1.1,93.994,-36.4,4.857,5191.0,4,1,1,1
269268,40,2,2,4,1,0,0,1,2,4,6,999,0,0,1.1,93.994,-36.4,4.86,5191.0,2,0,1,1
287942,38,0,0,4,0,0,0,1,3,3,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0
248406,25,7,1,6,0,0,0,0,3,5,4,999,1,1,-2.9,92.963,-40.8,1.268,5076.2,1,0,0,0
111041,37,2,0,3,1,0,1,1,4,4,7,999,0,0,1.4,93.918,-42.7,4.968,5228.1,7,0,1,1
690404,35,1,0,5,0,0,0,0,5,3,5,999,0,0,1.4,93.444,-36.1,4.967,5228.1,4,0,1,0
548635,35,7,0,1,1,2,2,0,5,3,3,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,0,1,0
574625,50,2,0,3,0,1,0,0,5,3,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,3,0,1,1
298596,35,2,0,2,0,0,0,1,3,2,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,2,0,1,1
930499,33,1,1,5,0,1,1,1,2,3,6,999,0,0,1.1,93.994,-36.4,4.859,5191.0,1,0,1,0
694000,34,0,1,4,0,1,0,1,3,5,16,999,0,0,1.4,94.465,-41.8,4.967,5228.1,7,0,1,0
306784,31,6,1,4,0,0,1,0,4,4,17,999,0,0,1.4,93.918,-42.7,4.968,5228.1,7,0,1,1
990502,52,8,0,1,0,0,0,0,8,2,7,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,2,0,1,0
609551,33,4,3,6,0,1,0,0,1,4,1,999,0,0,-1.8,93.075,-47.1,1.483,5099.1,3,0,0,1
338429,29,3,0,6,0,0,0,0,8,3,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,5,0,1,0
395192,46,2,0,3,0,0,1,0,5,1,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,6,0,1,1
108181,21,5,1,4,0,0,0,0,7,1,1,999,0,0,-3.4,92.431,-26.9,0.739,5017.5,7,1,0,2
692029,41,7,0,6,0,0,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,4,0,1,0
770484,35,1,0,5,0,1,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,3,0,1,0
915691,28,4,1,2,0,0,0,0,4,1,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,4,0,1,1
136706,51,8,0,0,0,0,0,0,1,4,2,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,6,0,0,0
310575,32,7,1,6,0,1,0,0,5,4,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0
857031,30,1,0,5,0,2,2,1,2,3,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,1,0,1,0
831465,45,0,1,6,0,0,1,0,5,2,11,999,0,0,1.4,93.444,-36.1,4.963,5228.1,3,0,1,0
688656,35,2,0,2,0,1,0,1,3,4,6,999,0,0,1.4,94.465,-41.8,4.958,5228.1,7,0,1,1
822201,31,1,0,4,0,0,1,0,8,2,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,4,0,1,0
360334,36,6,0,4,1,0,0,0,2,5,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,4,0,0,1
241148,22,2,1,2,1,0,1,1,2,5,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,3,1,1,1
879006,32,2,1,3,0,1,0,1,3,3,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,3,0,1,1
892527,35,2,0,1,0,1,1,0,2,4,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,2,0,0,1
410414,50,4,0,1,1,1,0,1,2,2,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1,0,1,1
356806,38,1,1,5,0,1,0,0,6,4,3,22,1,2,-1.1,94.199,-37.5,0.879,4963.6,2,1,0,0
920158,37,1,1,6,0,0,0,0,5,2,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,6,0,1,0
220256,35,3,2,4,0,1,0,1,3,5,4,999,0,0,1.4,94.465,-41.8,4.959,5228.1,1,0,1,0
191458,56,2,0,1,0,1,1,0,2,3,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,3,0,0,1
301304,40,8,0,3,0,1,0,0,8,2,1,999,1,1,-0.1,93.2,-42.0,4.153,5195.8,7,0,1,0
486039,25,0,0,6,0,1,0,1,3,3,8,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0
816560,30,1,1,6,0,0,0,0,6,4,2,999,0,0,-1.1,94.199,-37.5,0.879,4963.6,5,1,0,0
717559,34,2,1,3,0,0,0,1,2,4,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,6,0,1,1
307739,31,1,1,4,0,0,0,0,5,3,2,999,0,0,1.4,93.444,-36.1,4.967,5228.1,6,0,1,0
209273,29,7,0,6,0,0,0,0,8,4,2,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,5,0,1,0
474568,48,0,0,2,0,0,0,0,7,2,1,999,0,0,-3.4,92.431,-26.9,0.742,5017.5,6,0,0,0
902140,37,0,0,4,1,1,0,1,2,4,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,7,0,1,0
824339,32,0,0,6,0,1,0,1,8,5,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,2,0,1,0
791179,28,2,1,3,0,0,0,0,4,5,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,7,0,1,1
841572,40,2,0,2,0,1,0,0,2,4,4,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,1,0,0,1
554925,45,0,1,6,0,2,2,0,8,2,3,999,1,1,-3.4,92.649,-30.1,0.715,5017.5,1,0,0,0
116420,31,1,0,6,0,1,0,0,5,4,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,4,0,1,0
606553,54,10,0,1,1,1,1,0,4,1,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,7,0,1,2
416907,22,5,1,4,0,0,0,0,2,5,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,3,0,0,2
566377,63,10,0,7,0,0,0,0,1,3,1,999,1,1,-1.8,93.075,-47.1,1.445,5099.1,4,1,0,2
536428,24,2,1,3,0,1,0,0,4,5,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1,0,1,1
782102,32,6,1,4,0,2,2,0,2,3,1,999,1,1,-1.8,92.893,-46.2,1.281,5099.1,1,0,0,1
930105,28,2,1,6,0,2,2,0,6,4,1,999,0,0,-1.1,94.199,-37.5,0.878,4963.6,3,1,0,1
172562,45,6,2,1,0,0,0,0,1,4,1,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,6,0,0,1
478074,45,6,2,3,0,0,0,0,8,3,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,5,0,1,1
268931,32,4,0,4,0,0,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,2,0,1,1
811800,27,0,0,6,0,0,0,0,4,3,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1,0,1,0
403952,29,6,0,4,1,1,0,0,8,4,4,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,1,1
232951,33,1,1,5,0,1,0,0,5,2,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,1,1,0
841554,36,1,1,7,0,0,0,0,4,2,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,2,0,1,0
298427,31,9,1,6,0,1,0,0,0,2,1,10,1,2,-1.8,93.369,-34.8,0.646,5008.7,4,1,0,2
393470,28,6,1,2,0,0,0,0,3,3,2,4,1,2,-2.9,92.963,-40.8,1.26,5076.2,5,1,0,1
888434,31,0,1,4,0,0,0,0,4,3,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0
300630,37,0,0,6,0,0,0,1,4,1,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,4,1,1,0
561930,35,0,2,4,1,0,0,0,4,2,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1,0,1,0
260569,52,10,0,1,0,1,0,1,2,4,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,1,0,1,2
669172,28,0,0,4,0,0,1,1,3,1,1,999,0,0,-1.7,94.055,-39.8,0.711,4991.6,6,0,0,0
379990,36,0,0,3,0,0,0,1,2,5,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,7,0,1,0
392801,42,2,0,2,0,1,1,0,1,3,1,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,3,0,0,1
113355,33,2,0,3,0,0,0,0,2,5,1,999,1,1,-1.8,92.893,-46.2,1.313,5099.1,2,0,0,1
235013,36,2,0,3,0,1,1,1,3,2,18,999,0,0,1.4,94.465,-41.8,4.864,5228.1,6,0,1,1
676626,46,0,1,4,0,1,0,0,8,1,2,999,2,1,-1.1,94.767,-50.8,1.048,4963.6,0,0,0,0
343439,55,6,2,4,0,1,0,0,4,5,3,999,0,0,-1.7,94.215,-40.3,0.896,4991.6,0,0,0,1
735711,28,7,0,5,0,1,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,4,0,1,0
831211,28,1,2,6,0,0,0,0,4,3,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,4,0,1,0
951416,34,3,0,6,1,1,0,0,2,4,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,5,0,0,0
472456,37,2,0,3,1,1,1,1,4,5,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,2,0,1,1
557783,27,1,1,5,0,0,0,0,4,1,4,999,0,0,1.4,93.918,-42.7,4.96,5228.1,3,0,1,0
258803,23,6,1,4,0,0,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,6,0,1,1
998065,55,1,0,2,0,1,0,1,2,2,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,7,0,1,0
359530,31,0,1,6,0,1,0,0,2,3,1,999,1,1,-1.8,92.893,-46.2,1.281,5099.1,3,0,0,0
383330,32,1,2,4,0,2,2,0,5,2,10,999,0,0,1.4,93.444,-36.1,4.965,5228.1,4,0,1,0
819512,26,1,1,6,0,1,1,0,5,3,1,999,0,0,-2.9,92.201,-31.4,0.854,5076.2,4,0,0,0
445280,33,2,0,4,0,0,0,0,1,1,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,1
810779,40,3,0,4,0,0,0,0,5,3,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,4,1,1,0
690504,58,1,2,3,0,0,0,1,3,5,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,5,0,1,0
602255,31,0,0,6,0,1,0,0,7,2,1,999,0,0,-3.4,92.431,-26.9,0.737,5017.5,6,1,0,0
282143,31,1,2,5,0,1,0,0,4,3,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,2,1,1,0
808996,32,2,0,7,0,0,0,0,2,5,2,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,6,0,0,1
878669,53,1,0,5,0,0,0,0,6,2,1,3,1,2,-3.4,92.379,-29.8,0.77,5017.5,4,1,0,0
562603,38,0,1,6,0,1,1,0,1,1,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,7,0,0,0
810587,69,10,0,1,0,0,0,0,6,1,3,6,1,2,-1.1,94.199,-37.5,0.879,4963.6,5,0,0,2
173720,44,1,0,5,0,0,0,0,5,2,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,4,0,1,0
979262,61,1,0,5,0,0,0,0,7,4,2,999,1,1,-3.4,92.431,-26.9,0.722,5017.5,1,1,0,0
937797,27,2,1,3,0,1,1,0,2,4,4,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,2,1,0,1
636223,39,0,0,6,0,1,0,1,3,4,3,999,0,0,1.4,94.465,-41.8,4.866,5228.1,1,0,1,0
896641,35,2,0,2,0,1,1,1,3,1,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,2,0,1,1
496702,36,2,0,3,0,1,0,1,2,2,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,4,0,1,1
885712,30,2,1,3,0,1,1,0,4,5,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,5,0,1,1
943196,53,7,0,6,0,0,1,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0
621010,34,0,1,6,0,1,0,0,5,4,3,999,0,0,1.4,93.444,-36.1,4.968,5228.1,2,0,1,0
971334,56,3,0,6,0,0,0,0,1,2,5,999,0,0,-1.8,93.075,-47.1,1.453,5099.1,0,0,0,0
513145,56,10,0,4,1,0,0,1,2,2,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,1,0,1,2
540523,41,2,0,2,1,1,1,0,2,4,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,3,0,0,1
306690,35,0,1,6,0,0,0,0,4,5,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,4,0,1,0
301796,55,2,0,5,0,1,0,0,4,3,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1,0,1,1
240643,59,10,0,7,0,0,0,0,5,5,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,1,2
385297,24,5,1,4,0,0,0,0,5,4,1,999,2,1,-2.9,92.201,-31.4,0.873,5076.2,4,0,0,2
125537,51,2,0,1,1,1,0,0,5,5,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,1
867417,32,0,1,6,0,1,0,1,2,5,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,7,0,1,0
686810,33,0,1,4,0,1,0,0,4,4,14,999,0,0,1.4,93.918,-42.7,4.963,5228.1,5,0,1,0
488948,56,3,0,3,0,1,0,1,8,5,7,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,3,0,1,0
958807,36,2,0,3,0,1,0,0,1,5,3,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,5,0,0,1
806714,43,9,2,3,0,1,0,0,4,2,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1,0,1,2
247925,45,2,0,1,1,1,0,1,2,4,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,5,0,1,1
201826,41,7,0,4,0,2,2,1,3,3,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,3,0,1,0
169130,46,4,0,3,0,1,0,0,5,2,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,1
149722,52,10,0,1,1,0,0,0,1,4,1,999,1,1,-1.8,93.075,-47.1,1.41,5099.1,0,0,0,2
391560,43,2,0,7,0,0,1,1,2,2,6,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,4,0,0,1
570516,40,0,1,4,0,1,1,1,3,5,13,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0
423428,25,0,1,6,0,0,0,0,2,1,5,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,6,0,0,0
935299,32,1,0,7,1,0,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,5,0,1,0
190515,36,2,0,3,0,1,0,0,4,1,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,3,0,1,1
593566,26,1,2,5,0,1,0,0,4,2,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,3,0,1,0
738617,53,3,0,6,0,0,0,0,5,4,4,999,0,0,1.4,93.444,-36.1,4.962,5228.1,2,0,1,0
582422,22,0,1,4,0,1,0,0,2,3,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,4,0,0,0
113642,27,0,1,4,0,1,0,0,1,5,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,4,1,0,0
230797,31,0,0,6,0,1,0,1,4,3,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,6,0,1,0
342555,51,1,0,6,1,1,0,0,4,3,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,5,0,1,0
687692,39,6,2,4,0,0,1,0,4,4,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,4,0,1,1
248496,35,8,0,3,0,0,1,1,2,4,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,5,0,1,0
420568,30,7,1,6,0,1,0,0,6,2,1,999,0,0,-3.4,92.379,-29.8,0.788,5017.5,6,1,0,0
380013,45,6,0,4,0,0,0,0,5,2,3,999,0,0,-2.9,92.201,-31.4,0.883,5076.2,4,0,0,1
274231,34,1,2,3,0,0,0,1,3,3,3,999,0,0,1.4,94.465,-41.8,4.864,5228.1,7,0,1,0
918708,37,2,0,3,0,0,0,1,2,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1,0,1,1
623796,38,1,0,3,0,0,0,1,2,4,3,999,0,0,1.1,93.994,-36.4,4.86,5191.0,6,0,1,0
292398,26,1,0,3,1,1,0,1,4,3,6,999,0,0,1.4,93.918,-42.7,4.957,5228.1,6,1,1,0
655388,57,7,0,6,0,0,1,0,4,4,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,6,1,1,0
132073,32,1,0,6,0,1,0,0,5,2,3,999,0,0,1.4,93.444,-36.1,4.968,5228.1,5,0,1,0
268185,44,0,1,4,0,0,0,0,8,1,3,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,5,0,1,0
617087,50,1,0,5,0,0,0,0,4,4,2,999,0,0,1.4,93.918,-42.7,4.958,5228.1,2,0,1,0
863112,41,6,1,4,0,1,0,0,2,5,2,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,5,0,0,1
625499,27,1,1,5,0,1,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,4,0,1,0
708062,45,2,0,3,0,2,2,0,4,4,10,999,0,0,1.4,93.918,-42.7,4.968,5228.1,3,0,1,1
808769,45,7,2,6,0,0,0,0,8,1,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,2,0,1,0
111524,33,2,1,3,0,0,1,1,2,3,5,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,1,0,0,1
147052,34,2,2,3,0,1,0,1,2,5,8,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,3,0,0,1
802819,56,2,0,1,1,0,0,1,2,5,15,999,0,0,1.1,93.994,-36.4,4.864,5191.0,6,1,1,1
399975,27,0,1,4,0,0,0,0,4,2,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,7,0,1,0
970774,54,1,0,3,0,0,0,1,3,5,9,999,0,0,1.4,94.465,-41.8,4.967,5228.1,4,0,1,0
776408,50,2,0,3,1,1,0,1,3,5,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,1
305443,30,0,0,6,0,0,0,0,1,4,3,999,0,0,-1.8,93.075,-47.1,1.483,5099.1,0,1,0,0
408147,35,0,0,4,0,0,0,1,3,4,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,7,0,1,0
888795,40,1,0,6,0,0,0,1,2,5,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,2,0,1,0
442306,56,9,2,5,0,0,0,1,4,2,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,2
207290,47,6,0,4,0,1,0,0,5,5,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,6,0,1,1
950616,28,1,1,5,0,0,0,0,4,4,5,999,0,0,1.4,93.918,-42.7,4.968,5228.1,4,0,1,0
470044,32,0,0,6,0,0,1,1,2,5,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,4,1,1,0
665360,55,10,0,1,0,1,0,0,5,5,1,3,1,2,-2.9,92.201,-31.4,0.869,5076.2,4,1,0,2
466875,25,5,1,4,0,0,0,0,5,5,1,999,0,0,-2.9,92.201,-31.4,0.869,5076.2,0,0,0,2
641491,38,3,0,4,0,0,0,0,5,3,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,2,0,1,0
233125,36,2,1,3,0,0,0,1,2,4,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,7,0,1,1
111794,30,9,0,7,0,1,0,0,8,4,4,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,6,0,1,2
690920,42,1,1,4,0,1,0,1,3,3,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,6,0,1,0
801377,38,2,2,7,0,0,0,1,2,3,3,999,0,0,1.1,93.994,-36.4,4.856,5191.0,6,0,1,1
130902,24,6,1,4,0,0,0,1,2,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1,1,1,1
391737,45,2,2,3,0,0,0,1,2,5,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,1
434130,35,2,2,4,1,1,0,1,2,2,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,2,0,1,1
501855,53,8,2,6,0,0,0,0,8,1,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,2,0,1,0
769995,41,2,0,3,0,1,0,0,1,2,1,999,0,0,-1.8,93.075,-47.1,1.453,5099.1,6,0,0,1
654539,38,3,2,6,0,1,0,0,4,3,9,999,0,0,1.4,93.918,-42.7,4.963,5228.1,5,0,1,0
829360,49,2,0,3,0,0,0,0,2,2,1,999,2,1,-1.8,92.893,-46.2,1.266,5099.1,4,0,0,1
655023,43,2,0,3,1,1,0,1,3,3,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,2,0,1,1
499613,31,6,1,4,1,1,0,0,4,3,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,7,0,1,1
610843,48,2,0,3,1,0,0,0,5,4,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,2,0,1,1
805073,35,6,0,4,0,0,0,1,2,3,2,999,0,0,1.1,93.994,-36.4,4.858,5191.0,5,0,1,1
663570,40,2,0,5,0,1,0,0,4,1,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,1
116645,50,11,0,7,0,0,0,0,7,3,1,8,3,1,-3.4,92.431,-26.9,0.74,5017.5,1,1,0,2
856607,40,0,0,3,0,1,0,0,8,3,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,2,0,1,0
545589,27,4,1,6,0,1,0,0,2,2,9,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,3,0,0,1
247596,49,6,0,4,0,1,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,5,0,1,1
499599,42,0,0,6,0,1,0,0,4,5,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,3,0,1,0
226549,37,2,2,3,1,0,0,1,3,3,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,6,0,1,1
620945,61,10,0,3,0,0,0,0,5,5,3,999,0,0,-2.9,92.201,-31.4,0.869,5076.2,1,0,0,2
300640,55,1,0,5,1,0,0,1,4,1,13,999,0,0,1.4,93.918,-42.7,4.96,5228.1,5,0,1,0
573241,49,1,0,5,0,0,1,0,4,4,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0
231368,34,7,0,5,0,2,2,1,2,5,4,999,0,0,1.1,93.994,-36.4,4.855,5191.0,5,0,1,0
505250,37,8,1,3,0,1,0,0,2,2,1,2,1,2,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0
849860,32,0,1,6,0,1,0,0,1,4,2,999,0,0,-1.8,93.749,-34.6,0.635,5008.7,3,1,0,0
494206,34,0,1,6,0,1,0,0,5,3,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,1,1,0
486658,29,6,1,4,0,0,0,0,2,4,2,999,1,1,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,1
795851,40,6,0,4,0,1,0,0,1,5,2,999,0,0,-1.8,93.075,-47.1,1.479,5099.1,3,0,0,1
246362,59,10,0,1,0,1,1,1,3,1,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,4,0,1,2
723084,40,0,0,6,0,0,0,0,5,2,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,3,1,1,0
590552,30,0,0,6,0,0,0,1,2,4,7,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,6,0,0,0
396377,57,3,2,6,1,1,1,0,8,4,2,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,4,0,1,0
283939,42,0,0,6,0,0,0,0,5,3,2,999,0,0,1.4,93.444,-36.1,4.967,5228.1,6,0,1,0
720058,43,0,0,4,1,1,0,0,3,1,1,999,0,0,-2.9,92.963,-40.8,1.266,5076.2,1,0,0,0
954533,25,0,1,6,0,1,0,0,2,5,7,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,1,0,0,0
897795,24,5,1,4,0,1,0,0,2,3,1,3,5,2,-1.8,93.876,-40.0,0.672,5008.7,6,1,0,2
852431,58,0,2,6,0,1,0,1,3,1,7,999,0,0,1.4,94.465,-41.8,4.865,5228.1,6,0,1,0
496166,41,0,2,4,0,1,0,1,2,1,6,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0,0,0,0
675660,28,6,0,4,0,0,0,0,4,2,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,3,0,1,1
685048,57,2,0,7,1,1,0,0,5,3,2,999,0,0,1.4,93.444,-36.1,4.967,5228.1,3,0,1,1
651469,43,4,0,3,1,0,0,0,4,3,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,3,0,1,1
436296,35,7,0,1,1,0,0,1,3,4,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1,0,1,0
897875,54,10,0,4,1,1,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,3,0,1,2
373902,32,6,1,4,0,0,0,0,4,5,2,999,0,0,1.4,93.918,-42.7,4.957,5228.1,3,0,1,1
709145,30,3,1,6,0,0,1,1,4,1,11,999,0,0,1.4,93.918,-42.7,4.96,5228.1,5,0,1,0
795453,42,0,2,6,0,0,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,5,0,1,0
723580,54,8,2,6,0,1,1,1,8,4,3,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,6,0,1,0
781541,59,4,0,1,1,0,1,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,2,0,1,1
614813,48,2,0,3,1,0,0,0,5,3,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,6,1,1,1
217245,44,1,0,5,0,1,0,1,2,4,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0
828330,35,0,0,6,0,0,0,0,3,4,4,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,2,1,0,0
782550,35,7,0,6,0,1,0,1,5,2,1,999,1,1,-2.9,92.201,-31.4,0.883,5076.2,1,0,0,0
135089,48,6,0,1,1,1,0,0,5,4,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,4,0,1,1
